order_id,order_date,customer_id,customer_node_id,depot_id,agent_id,agent_age,depot_lat,depot_lon,customer_lat,customer_lon,customer_name,observed_eta_min,rating,area,node_order_count,direct_depot_customer_km,is_distance_outlier,is_routing_eligible
lnmi334731920,2022-03-19,lnmi334731920,NODE-0291,DEPOT-127,AGENT-DEPOT-127-AGE-29,29,21.149834,72.778666,21.199834,72.828666,Customer 0291,85,4.6,Urban ,14,7.601870282547478,False,True
whov932781350,2022-03-23,whov932781350,NODE-0858,DEPOT-185,AGENT-DEPOT-185-AGE-20,20,12.304569,76.643622,12.434569,76.773622,Customer 0858,75,4.9,Urban ,12,20.207049940573643,False,True
wqee006187968,2022-03-13,wqee006187968,NODE-0647,DEPOT-085,AGENT-DEPOT-085-AGE-29,29,12.975377,77.696664,12.985377,77.706664,Customer 0647,65,4.6,Urban ,16,1.5525722988574742,False,True
umoe075619985,2022-03-25,umoe075619985,NODE-1234,DEPOT-109,AGENT-DEPOT-109-AGE-28,28,11.001753,76.986241,11.071753,77.056241,Customer 1234,29,4.6,Urban ,16,10.906414500350794,False,True
kinp035543494,2022-03-09,kinp035543494,NODE-0384,DEPOT-208,AGENT-DEPOT-208-AGE-33,33,13.022394,80.242439,13.072394,80.292439,Customer 0384,150,4.8,Metropolitian ,15,7.761839422154042,False,True
ohde535718983,2022-04-01,ohde535718983,NODE-0003,DEPOT-003,AGENT-DEPOT-003-AGE-32,32,12.914264,77.6784,12.924264,77.6884,Customer 0003,115,4.6,Urban ,13,1.5527578022548725,False,True
rmpo304575974,2022-03-17,rmpo304575974,NODE-0798,DEPOT-238,AGENT-DEPOT-238-AGE-35,35,26.905287,75.794592,26.915287,75.804592,Customer 0798,140,4.7,Metropolitian ,14,1.4898285870179706,False,True
ziia875159723,2022-03-11,ziia875159723,NODE-1883,DEPOT-111,AGENT-DEPOT-111-AGE-28,28,22.725748,75.898497,22.765747,75.938497,Customer 1883,115,4.7,Metropolitian ,14,6.0504060616582525,False,True
krzt325215234,2022-03-26,krzt325215234,NODE-2483,DEPOT-146,AGENT-DEPOT-146-AGE-21,21,22.310526,73.170937,22.340526,73.200937,Customer 2483,50,4.7,Urban ,15,4.544228016639666,False,True
qcgv154806200,2022-03-10,qcgv154806200,NODE-1361,DEPOT-138,AGENT-DEPOT-138-AGE-34,34,17.429585,78.392621,17.539585,78.502621,Customer 1361,220,4.4,Metropolitian ,14,16.902993744245755,False,True
vbfr447599916,2022-03-20,vbfr447599916,NODE-3954,DEPOT-069,AGENT-DEPOT-069-AGE-31,31,22.74806,75.8934,22.85806,76.0034,Customer 3954,220,4.5,Metropolitian ,14,16.635629218678122,False,True
mjkk395474030,2022-03-02,mjkk395474030,NODE-0801,DEPOT-071,AGENT-DEPOT-071-AGE-29,29,12.316967,76.603067,12.406967,76.693067,Customer 0801,175,4.1,Metropolitian ,13,13.989695713800396,False,True
ygbp866274847,2022-03-29,ygbp866274847,NODE-1739,DEPOT-128,AGENT-DEPOT-128-AGE-32,32,21.149669,72.772629,21.259669,72.882629,Customer 1739,205,5.0,Urban ,15,16.722543155307,False,True
ybsw202265452,2022-03-23,ybsw202265452,NODE-3053,DEPOT-177,AGENT-DEPOT-177-AGE-30,30,26.90519,75.810753,27.01519,75.920753,Customer 3053,110,4.6,Metropolitian ,13,16.384900933459228,False,True
yabr302910650,2022-03-19,yabr302910650,NODE-0710,DEPOT-071,AGENT-DEPOT-071-AGE-26,26,12.316967,76.603067,12.346967,76.633067,Customer 0710,70,4.5,Urban ,12,4.663493139918665,False,True
uxcx156817739,2022-03-10,uxcx156817739,NODE-2521,DEPOT-182,AGENT-DEPOT-182-AGE-31,31,10.994136,76.963303,11.104136,77.073303,Customer 2521,150,4.7,Metropolitian ,15,17.138295790539786,False,True
ocht471169874,2022-03-23,ocht471169874,NODE-0254,DEPOT-085,AGENT-DEPOT-085-AGE-32,32,12.975377,77.696664,13.055377,77.776664,Customer 0254,205,4.5,Urban ,14,12.419724873245404,False,True
vrsk379767408,2022-02-15,vrsk379767408,NODE-4179,DEPOT-311,AGENT-DEPOT-311-AGE-39,39,19.874449,75.360232,19.904449,75.390232,Customer 4179,145,4.7,Urban ,3,4.579062734595836,False,True
fsot984531478,2022-03-21,fsot984531478,NODE-0716,DEPOT-257,AGENT-DEPOT-257-AGE-20,20,12.337978,76.616792,12.377978,76.656792,Customer 0716,29,4.9,Metropolitian ,16,6.217689154531591,False,True
joko166188465,2022-03-19,joko166188465,NODE-1698,DEPOT-048,AGENT-DEPOT-048-AGE-22,22,26.913987,75.752891,26.923987,75.762891,Customer 1698,50,4.8,Metropolitian ,13,1.4897777216516548,False,True
lcml533985936,2022-02-18,lcml533985936,NODE-4048,DEPOT-252,AGENT-DEPOT-252-AGE-33,33,25.457116,81.859682,25.537116,81.939682,Customer 4048,140,4.7,Metropolitian ,3,11.983323050924776,False,True
xbqx855559602,2022-03-28,xbqx855559602,NODE-3102,DEPOT-038,AGENT-DEPOT-038-AGE-36,36,13.064181,80.236442,13.084181,80.256442,Customer 3102,150,4.2,Metropolitian ,15,3.1045718665451782,False,True
dvgw841388099,2022-03-26,dvgw841388099,NODE-1883,DEPOT-111,AGENT-DEPOT-111-AGE-22,22,22.725748,75.898497,22.765747,75.938497,Customer 1883,115,5.0,Metropolitian ,14,6.0504060616582525,False,True
ootb602294472,2022-03-20,ootb602294472,NODE-1108,DEPOT-103,AGENT-DEPOT-103-AGE-22,22,21.186884,72.793616,21.256884,72.863616,Customer 1108,130,4.8,Metropolitian ,13,10.641042055468692,False,True
icoc721447583,2022-03-31,icoc721447583,NODE-0856,DEPOT-135,AGENT-DEPOT-135-AGE-38,38,22.725835,75.887648,22.855835,76.017648,Customer 0856,175,4.7,Metropolitian ,16,19.661098170299198,False,True
fxyt461362626,2022-03-27,fxyt461362626,NODE-2263,DEPOT-034,AGENT-DEPOT-034-AGE-22,22,18.593481,73.785901,18.703481,73.895901,Customer 2263,115,4.5,Metropolitian ,13,16.849904095492622,False,True
gvvi138544357,2022-03-17,gvvi138544357,NODE-1299,DEPOT-001,AGENT-DEPOT-001-AGE-23,23,22.745049,75.892471,22.805049,75.952471,Customer 1299,23,4.5,Metropolitian ,11,9.074836683459717,False,True
wfpf546869623,2022-03-03,wfpf546869623,NODE-2873,DEPOT-236,AGENT-DEPOT-236-AGE-32,32,17.424114,78.347554,17.464114,78.387554,Customer 2873,175,4.6,Metropolitian ,13,6.147194518583351,False,True
emqh101744189,2022-03-26,emqh101744189,NODE-1254,DEPOT-039,AGENT-DEPOT-039-AGE-26,26,21.149569,72.772697,21.169569,72.792697,Customer 1254,50,4.9,Metropolitian ,13,3.0408940852046724,False,True
grmz418445566,2022-03-11,grmz418445566,NODE-0642,DEPOT-204,AGENT-DEPOT-204-AGE-34,34,17.430448,78.418213,17.470448,78.458213,Customer 0642,100,4.7,Urban ,14,6.147092755626801,False,True
wxjd202584434,2022-04-01,wxjd202584434,NODE-1710,DEPOT-314,AGENT-DEPOT-314-AGE-26,26,19.22384,72.841347,19.28384,72.901347,Customer 1710,155,4.3,Metropolitian ,14,9.175127291638498,False,True
paom596447615,2022-02-18,paom596447615,NODE-3206,DEPOT-346,AGENT-DEPOT-346-AGE-36,36,23.264015,77.408236,23.354015,77.498236,Customer 3206,195,4.1,Urban ,4,13.58753588335564,False,True
fhhr371128082,2022-02-11,fhhr371128082,NODE-0924,DEPOT-319,AGENT-DEPOT-319-AGE-33,33,22.553227,88.353273,22.613227,88.413273,Customer 0924,145,4.5,Metropolitian ,4,9.080676816810893,False,True
mvcm038298037,2022-04-01,mvcm038298037,NODE-2239,DEPOT-157,AGENT-DEPOT-157-AGE-30,30,19.12663,72.829976,19.15663,72.859976,Customer 2239,85,4.5,Metropolitian ,11,4.58903875102421,False,True
nwmu295829619,2022-03-16,nwmu295829619,NODE-0435,DEPOT-238,AGENT-DEPOT-238-AGE-26,26,26.905287,75.794592,27.015287,75.904592,Customer 0435,70,4.6,Metropolitian ,14,16.38489468676721,False,True
fuxp319558398,2022-03-16,fuxp319558398,NODE-2018,DEPOT-364,AGENT-DEPOT-364-AGE-22,22,11.001852,76.976268,11.071852,77.046268,Customer 2018,175,4.7,Metropolitian ,16,10.906412696832646,False,True
kdnq626863551,2022-03-10,kdnq626863551,NODE-1565,DEPOT-024,AGENT-DEPOT-024-AGE-28,28,13.005801,80.250744,13.075801,80.320744,Customer 1565,75,4.9,Metropolitian ,11,10.86671605798691,False,True
jrep749454576,2022-03-06,jrep749454576,NODE-1502,DEPOT-185,AGENT-DEPOT-185-AGE-28,28,12.304569,76.643622,12.414569,76.753622,Customer 1502,185,4.6,Metropolitian ,10,17.098593053938863,False,True
eaqk201597691,2022-03-15,eaqk201597691,NODE-1679,DEPOT-197,AGENT-DEPOT-197-AGE-32,32,23.371292,85.327872,23.411292,85.367872,Customer 1679,210,4.3,Metropolitian ,18,6.037193175494637,False,True
dksl443377204,2022-03-04,dksl443377204,NODE-2386,DEPOT-223,AGENT-DEPOT-223-AGE-25,25,22.310329,73.169083,22.420329,73.279083,Customer 2386,36,5.0,Metropolitian ,11,16.659974055073302,False,True
kdlj172951344,2022-03-13,kdlj172951344,NODE-0995,DEPOT-223,AGENT-DEPOT-223-AGE-29,29,22.310329,73.169083,22.370329,73.229083,Customer 0995,65,5.0,Metropolitian ,12,9.088011034370513,False,True
tpgd155365945,2022-02-18,tpgd155365945,NODE-4071,DEPOT-136,AGENT-DEPOT-136-AGE-26,26,30.89286,75.822199,31.00286,75.932199,Customer 4071,185,4.6,Metropolitian ,3,16.113681164807442,False,True
bswx335066399,2022-03-01,bswx335066399,NODE-2574,DEPOT-237,AGENT-DEPOT-237-AGE-33,33,12.323225,76.630028,12.333225,76.640028,Customer 2574,95,4.5,Urban ,15,1.554508559519504,False,True
qeus916424381,2022-03-20,qeus916424381,NODE-0157,DEPOT-123,AGENT-DEPOT-123-AGE-32,32,23.351489,85.324253,23.421489,85.394253,Customer 0157,160,4.4,Urban ,16,10.565262855251524,False,True
lati990423803,2022-03-31,lati990423803,NODE-2549,DEPOT-146,AGENT-DEPOT-146-AGE-21,21,22.310526,73.170937,22.390526,73.250937,Customer 2549,130,4.7,Urban ,16,12.116939023592712,False,True
rwdj344139195,2022-03-25,rwdj344139195,NODE-3332,DEPOT-059,AGENT-DEPOT-059-AGE-33,33,12.934365,77.616155,13.004365,77.686155,Customer 3332,175,4.7,Metropolitian ,12,10.868240116750803,False,True
wwtd408199439,2022-03-24,wwtd408199439,NODE-2413,DEPOT-188,AGENT-DEPOT-188-AGE-28,28,19.131141,72.813074,19.151141,72.833074,Customer 2413,120,4.9,Metropolitian ,17,3.0593634547239317,False,True
esgb809803152,2022-02-12,esgb809803152,NODE-1962,DEPOT-389,AGENT-DEPOT-389-AGE-39,39,25.451646,81.832796,25.541646,81.922796,Customer 1962,170,4.9,Metropolitian ,2,13.481261865823079,False,True
xdyr016807829,2022-03-17,xdyr016807829,NODE-3701,DEPOT-218,AGENT-DEPOT-218-AGE-22,22,13.066762,80.251865,13.086762,80.271865,Customer 3701,50,5.0,Urban ,9,3.104556052438096,False,True
jdqq687508947,2022-03-04,jdqq687508947,NODE-2506,DEPOT-238,AGENT-DEPOT-238-AGE-24,24,26.905287,75.794592,26.985287,75.874592,Customer 2506,160,4.8,Metropolitian ,13,11.916990180554908,False,True
mjyr840124702,2022-03-24,mjyr840124702,NODE-3098,DEPOT-036,AGENT-DEPOT-036-AGE-29,29,17.451976,78.385883,17.491976,78.425883,Customer 3098,115,4.9,Metropolitian ,14,6.146746629962817,False,True
yqdi435123614,2022-02-14,yqdi435123614,NODE-3899,DEPOT-394,AGENT-DEPOT-394-AGE-37,37,26.474133,80.3481,26.544133,80.4181,Customer 3899,130,4.9,Metropolitian ,3,10.445117790144197,False,True
hdnc305713385,2022-03-20,hdnc305713385,NODE-1062,DEPOT-049,AGENT-DEPOT-049-AGE-36,36,12.3085,76.665808,12.3785,76.735808,Customer 1062,115,4.5,Metropolitian ,11,10.881249731552508,False,True
atak888136056,2022-02-14,atak888136056,NODE-2569,DEPOT-230,AGENT-DEPOT-230-AGE-25,25,30.895204,75.822103,31.035204,75.962103,Customer 2569,95,4.7,Metropolitian ,4,20.50674159208123,False,True
uien401868490,2022-03-15,uien401868490,NODE-0288,DEPOT-157,AGENT-DEPOT-157-AGE-30,30,19.12663,72.829976,19.16663,72.869976,Customer 0288,155,4.3,Metropolitian ,16,6.1186308844114,False,True
akcm514304333,2022-04-05,akcm514304333,NODE-0925,DEPOT-006,AGENT-DEPOT-006-AGE-33,33,17.431668,78.408321,17.441668,78.418321,Customer 0925,55,4.7,Urban ,16,1.536828545242727,False,True
hsuk906087222,2022-03-15,hsuk906087222,NODE-3120,DEPOT-091,AGENT-DEPOT-091-AGE-30,30,22.761593,75.886362,22.781593,75.906362,Customer 3120,105,4.7,Metropolitian ,13,3.0249808540967433,False,True
eisk327776301,2022-03-27,eisk327776301,NODE-0648,DEPOT-006,AGENT-DEPOT-006-AGE-33,33,17.431668,78.408321,17.521668,78.498321,Customer 0648,105,4.7,Urban ,17,13.83000931143171,False,True
hrmn947950332,2022-03-26,hrmn947950332,NODE-2299,DEPOT-169,AGENT-DEPOT-169-AGE-30,30,22.753839,75.897429,22.793838,75.937429,Customer 2299,95,4.5,Urban ,12,6.049834150687609,False,True
yudp595887905,2022-04-04,yudp595887905,NODE-0071,DEPOT-060,AGENT-DEPOT-060-AGE-23,23,13.086438,80.220672,13.196438,80.330672,Customer 0071,195,5.0,Metropolitian ,15,17.072871906399556,False,True
banl306852483,2022-03-16,banl306852483,NODE-0741,DEPOT-073,AGENT-DEPOT-073-AGE-28,28,11.022298,76.998349,11.112298,77.088349,Customer 0741,80,4.6,Metropolitian ,15,14.02181621704118,False,True
lhpc749545643,2022-02-17,lhpc749545643,NODE-4180,DEPOT-297,AGENT-DEPOT-297-AGE-26,26,9.970717,76.285447,10.010717,76.325447,Customer 4180,130,4.5,Metropolitian ,2,6.242624846136083,False,True
eman776164623,2022-04-06,eman776164623,NODE-0834,DEPOT-261,AGENT-DEPOT-261-AGE-27,27,22.732225,75.874765,22.842225,75.984765,Customer 0834,100,4.8,Metropolitian ,13,16.63651695459671,False,True
pehz364608431,2022-03-05,pehz364608431,NODE-2402,DEPOT-198,AGENT-DEPOT-198-AGE-39,39,13.029198,77.570997,13.049198,77.590997,Customer 2402,100,4.8,Metropolitian ,17,3.104785917529512,False,True
cznd837560451,2022-03-11,cznd837560451,NODE-1040,DEPOT-218,AGENT-DEPOT-218-AGE-22,22,13.066762,80.251865,13.126762,80.311865,Customer 1040,85,4.6,Metropolitian ,16,9.313300003113902,False,True
qgig047781074,2022-03-03,qgig047781074,NODE-2253,DEPOT-318,AGENT-DEPOT-318-AGE-30,30,18.554382,73.798206,18.564382,73.808206,Customer 2253,155,4.9,Metropolitian ,10,1.5321890925569548,False,True
urjz886730707,2022-03-30,urjz886730707,NODE-1544,DEPOT-085,AGENT-DEPOT-085-AGE-29,29,12.975377,77.696664,12.995377,77.716664,Customer 1544,90,4.9,Metropolitian ,14,3.1051141624973875,False,True
yrrm674253811,2022-03-16,yrrm674253811,NODE-3125,DEPOT-024,AGENT-DEPOT-024-AGE-22,22,13.005801,80.250744,13.135801,80.380744,Customer 3125,200,4.3,Metropolitian ,13,20.17984922053873,False,True
galp883087677,2022-03-17,galp883087677,NODE-0496,DEPOT-101,AGENT-DEPOT-101-AGE-39,39,17.41233,78.449654,17.44233,78.479654,Customer 0496,145,5.0,Metropolitian ,15,4.6105980334862275,False,True
zdug806601332,2022-03-05,zdug806601332,NODE-0372,DEPOT-082,AGENT-DEPOT-082-AGE-39,39,11.000762,76.981876,11.020762,77.001876,Customer 0372,130,4.7,Metropolitian ,14,3.116253656338934,False,True
layk342109787,2022-03-10,layk342109787,NODE-2480,DEPOT-066,AGENT-DEPOT-066-AGE-28,28,12.939496,77.625999,13.009496,77.695999,Customer 2480,220,4.6,Metropolitian ,12,10.868130915669623,False,True
tfxw460638400,2022-03-11,tfxw460638400,NODE-0863,DEPOT-074,AGENT-DEPOT-074-AGE-36,36,12.325461,76.632278,12.385461,76.692278,Customer 0863,25,4.6,Metropolitian ,15,9.326577421221064,False,True
asks545267112,2022-04-04,asks545267112,NODE-1496,DEPOT-088,AGENT-DEPOT-088-AGE-25,25,23.359407,85.325055,23.449407,85.415055,Customer 1496,36,4.3,Metropolitian ,16,13.583068670275285,False,True
bpeo905202364,2022-03-28,bpeo905202364,NODE-0087,DEPOT-074,AGENT-DEPOT-074-AGE-35,35,12.325461,76.632278,12.365461,76.672278,Customer 0087,135,4.5,Metropolitian ,13,6.217834398578936,False,True
rgin351127940,2022-04-05,rgin351127940,NODE-1146,DEPOT-112,AGENT-DEPOT-112-AGE-22,22,17.450851,78.379347,17.470851,78.399347,Customer 1146,42,4.5,Metropolitian ,15,3.073462803868858,False,True
ngzu835427684,2022-03-23,ngzu835427684,NODE-0028,DEPOT-027,AGENT-DEPOT-027-AGE-25,25,12.934179,77.615797,13.024179,77.705797,Customer 0028,120,4.9,Urban ,14,13.973182653917394,False,True
hdow369291834,2022-02-11,hdow369291834,NODE-1221,DEPOT-340,AGENT-DEPOT-340-AGE-20,20,15.546594,73.760431,15.566594,73.780431,Customer 1221,120,4.2,Metropolitian ,3,3.087996686128697,False,True
lesx032928671,2022-03-27,lesx032928671,NODE-2008,DEPOT-135,AGENT-DEPOT-135-AGE-25,25,22.725835,75.887648,22.795835,75.957648,Customer 2008,110,4.8,Urban ,13,10.587815903448679,False,True
wnli380268596,2022-03-02,wnli380268596,NODE-0145,DEPOT-115,AGENT-DEPOT-115-AGE-23,23,22.308096,73.167753,22.388096,73.247753,Customer 0145,145,4.6,Urban ,17,12.117036432265502,False,True
icre121727117,2022-03-05,icre121727117,NODE-2547,DEPOT-098,AGENT-DEPOT-098-AGE-28,28,22.311603,73.165012,22.321603,73.175012,Customer 2547,90,4.9,Metropolitian ,15,1.5147873459323735,False,True
otts467537660,2022-03-16,otts467537660,NODE-0680,DEPOT-002,AGENT-DEPOT-002-AGE-27,27,12.913041,77.683237,13.003041,77.773237,Customer 0680,55,5.0,Metropolitian ,17,13.973760919164192,False,True
efvj480879645,2022-03-19,efvj480879645,NODE-2812,DEPOT-044,AGENT-DEPOT-044-AGE-24,24,11.003681,76.975525,11.023681,76.995525,Customer 2812,80,4.6,Metropolitian ,12,3.1162384958431986,False,True
znam240986230,2022-04-03,znam240986230,NODE-2924,DEPOT-197,AGENT-DEPOT-197-AGE-39,39,23.371292,85.327872,23.391292,85.347872,Customer 2924,75,4.8,Other,9,3.0187008024382194,False,True
hjni852909069,2022-03-01,hjni852909069,NODE-2324,DEPOT-020,AGENT-DEPOT-020-AGE-39,39,18.563934,73.915367,18.623935,73.975367,Customer 2324,130,4.9,Metropolitian ,11,9.192333207689474,False,True
qwxt178548940,2022-02-16,qwxt178548940,NODE-3249,DEPOT-013,AGENT-DEPOT-013-AGE-37,37,30.899584,75.809346,31.029584,75.939346,Customer 3249,180,4.0,Metropolitian ,3,19.042027372260616,False,True
rlvw669840787,2022-03-29,rlvw669840787,NODE-1285,DEPOT-318,AGENT-DEPOT-318-AGE-35,35,18.554382,73.798206,18.684382,73.928206,Customer 1285,110,4.8,Metropolitian ,15,19.915135664660593,False,True
xbsm387986187,2022-02-11,xbsm387986187,NODE-3356,DEPOT-170,AGENT-DEPOT-170-AGE-36,36,19.876106,75.340775,19.906106,75.370775,Customer 3356,130,4.9,Metropolitian ,4,4.579040250041773,False,True
facd445153411,2022-03-19,facd445153411,NODE-3984,DEPOT-109,AGENT-DEPOT-109-AGE-20,20,11.001753,76.986241,11.031753,77.016241,Customer 3984,50,4.6,Metropolitian ,14,4.674333788013509,False,True
kgcw234455082,2022-04-02,kgcw234455082,NODE-1461,DEPOT-313,AGENT-DEPOT-313-AGE-31,31,11.02091,76.940432,11.15091,77.070432,Customer 1461,130,4.7,Metropolitian ,15,20.253101372632372,False,True
yvfo322547670,2022-03-04,yvfo322547670,NODE-1988,DEPOT-123,AGENT-DEPOT-123-AGE-22,22,23.351489,85.324253,23.441489,85.414253,Customer 1988,110,4.6,Metropolitian ,15,13.583440059634135,False,True
ctrt611905861,2022-03-28,ctrt611905861,NODE-0687,DEPOT-264,AGENT-DEPOT-264-AGE-32,32,12.981615,80.231598,13.001615,80.251598,Customer 0687,165,4.2,Metropolitian ,15,3.1050761845074675,False,True
hddx693467176,2022-03-11,hddx693467176,NODE-0322,DEPOT-195,AGENT-DEPOT-195-AGE-37,37,22.722634,75.886959,22.762634,75.926959,Customer 0322,130,4.7,Metropolitian ,12,6.050551152462876,False,True
iepd496566716,2022-03-13,iepd496566716,NODE-2153,DEPOT-279,AGENT-DEPOT-279-AGE-25,25,23.355164,85.324097,23.375164,85.344097,Customer 2153,95,4.3,Metropolitian ,15,3.0188687420087144,False,True
trya148628778,2022-04-02,trya148628778,NODE-0509,DEPOT-194,AGENT-DEPOT-194-AGE-36,36,23.354422,85.3329,23.424422,85.4029,Customer 0509,125,4.8,Metropolitian ,12,10.565155904264532,False,True
zjjt991457279,2022-03-18,zjjt991457279,NODE-2018,DEPOT-364,AGENT-DEPOT-364-AGE-25,25,11.001852,76.976268,11.071852,77.046268,Customer 2018,36,4.8,Metropolitian ,16,10.906412696832646,False,True
shzu288944126,2022-03-17,shzu288944126,NODE-1116,DEPOT-237,AGENT-DEPOT-237-AGE-25,25,12.323225,76.630028,12.363225,76.670028,Customer 1116,70,4.5,Urban ,18,6.217860329667253,False,True
qgxk280602104,2022-02-15,qgxk280602104,NODE-4181,DEPOT-374,AGENT-DEPOT-374-AGE-23,23,30.335259,78.053162,30.345259,78.063162,Customer 4181,95,5.0,Urban ,4,1.4688001598211253,False,True
ewqr246921569,2022-03-16,ewqr246921569,NODE-1631,DEPOT-004,AGENT-DEPOT-004-AGE-25,25,11.003669,76.976494,11.083669,77.056494,Customer 1631,115,4.9,Metropolitian ,14,12.464329547626274,False,True
mfau086012462,2022-04-04,mfau086012462,NODE-0059,DEPOT-051,AGENT-DEPOT-051-AGE-29,29,19.254567,72.848923,19.364567,72.958923,Customer 0059,150,4.5,Metropolitian ,11,16.818368923732613,False,True
kzzt094632827,2022-03-11,kzzt094632827,NODE-0220,DEPOT-127,AGENT-DEPOT-127-AGE-21,21,21.149834,72.778666,21.209834,72.838666,Customer 0220,55,4.9,Metropolitian ,15,9.122100805601145,False,True
eltn265920896,2022-03-30,eltn265920896,NODE-0120,DEPOT-018,AGENT-DEPOT-018-AGE-25,25,17.426228,78.407495,17.436228,78.417495,Customer 0120,85,5.0,Metropolitian ,10,1.5368503798521727,False,True
eygp925607854,2022-03-11,eygp925607854,NODE-3680,DEPOT-050,AGENT-DEPOT-050-AGE-39,39,21.183434,72.814492,21.223434,72.854492,Customer 3680,145,4.6,Metropolitian ,15,6.080949025950904,False,True
suly203063084,2022-03-27,suly203063084,NODE-0696,DEPOT-134,AGENT-DEPOT-134-AGE-35,35,12.949934,77.699386,13.059934,77.809386,Customer 0696,180,4.4,Metropolitian ,14,17.07747121287486,False,True
bork601295778,2022-03-24,bork601295778,NODE-0472,DEPOT-249,AGENT-DEPOT-249-AGE-33,33,22.753659,75.903365,22.773659,75.923365,Customer 0472,75,4.6,Metropolitian ,17,3.025061641856169,False,True
kxos191765430,2022-03-28,kxos191765430,NODE-2287,DEPOT-106,AGENT-DEPOT-106-AGE-34,34,12.310972,76.659264,12.340972,76.689264,Customer 2287,135,4.8,Metropolitian ,14,4.663545220952835,False,True
ptji888838490,2022-03-19,ptji888838490,NODE-3597,DEPOT-181,AGENT-DEPOT-181-AGE-31,31,19.003517,72.82765,19.023517,72.84765,Customer 3597,180,5.0,Metropolitian ,16,3.060475538709063,False,True
qesw218491722,2022-03-09,qesw218491722,NODE-1011,DEPOT-268,AGENT-DEPOT-268-AGE-26,26,11.021278,76.995017,11.031278,77.005017,Customer 1011,90,4.7,Metropolitian ,14,1.5580865162468949,False,True
ttin456905095,2022-03-26,ttin456905095,NODE-1770,DEPOT-253,AGENT-DEPOT-253-AGE-24,24,22.744648,75.894377,22.794648,75.944377,Customer 1770,140,5.0,Metropolitian ,13,7.562501497648588,False,True
mahr082730051,2022-03-14,mahr082730051,NODE-2680,DEPOT-127,AGENT-DEPOT-127-AGE-35,35,21.149834,72.778666,21.239834,72.868666,Customer 2680,155,3.1,Metropolitian ,14,13.682504886916606,False,True
vmvc956019921,2022-03-01,vmvc956019921,NODE-0301,DEPOT-112,AGENT-DEPOT-112-AGE-39,39,17.450851,78.379347,17.500851,78.429347,Customer 0301,190,4.2,Metropolitian ,15,7.683355299930933,False,True
gefu287498726,2022-03-18,gefu287498726,NODE-2062,DEPOT-125,AGENT-DEPOT-125-AGE-23,23,13.026286,80.275235,13.106286,80.355235,Customer 2062,95,4.7,Urban ,14,12.418480328292787,False,True
cqjm309062738,2022-03-07,cqjm309062738,NODE-1127,DEPOT-179,AGENT-DEPOT-179-AGE-28,28,12.323978,76.627961,12.383978,76.687961,Customer 1127,110,4.2,Other,16,9.326603239772547,False,True
hmha554467225,2022-02-11,hmha554467225,NODE-2033,DEPOT-376,AGENT-DEPOT-376-AGE-23,23,25.451517,81.832616,25.491517,81.872616,Customer 2033,130,4.8,Urban ,3,5.9922347624086845,False,True
xejw036611779,2022-03-19,xejw036611779,NODE-0337,DEPOT-050,AGENT-DEPOT-050-AGE-38,38,21.183434,72.814492,21.203434,72.834492,Customer 0337,95,4.6,Urban ,14,3.0405702571576674,False,True
vevu943561614,2022-03-25,vevu943561614,NODE-0471,DEPOT-248,AGENT-DEPOT-248-AGE-34,34,12.970221,77.645396,13.100221,77.775396,Customer 0471,175,4.8,Metropolitian ,14,20.18126391655723,False,True
hmov834085474,2022-02-14,hmov834085474,NODE-4182,DEPOT-272,AGENT-DEPOT-272-AGE-36,36,19.876219,75.346017,20.006219,75.476017,Customer 4182,170,3.9,Urban ,2,19.839554782255735,False,True
ddee490770066,2022-04-05,ddee490770066,NODE-1181,DEPOT-302,AGENT-DEPOT-302-AGE-38,38,18.536718,73.830327,18.576718,73.870328,Customer 1181,85,5.0,Metropolitian ,15,6.1288740968464825,False,True
pooe269924587,2022-03-21,pooe269924587,NODE-1237,DEPOT-086,AGENT-DEPOT-086-AGE-23,23,23.359194,85.325447,23.369194,85.335447,Customer 1237,75,4.7,Metropolitian ,12,1.509439424217718,False,True
ugbt674040475,2022-02-17,ugbt674040475,NODE-3552,DEPOT-093,AGENT-DEPOT-093-AGE-22,22,26.483042,80.317833,26.503042,80.337833,Customer 3552,100,4.3,Metropolitian ,3,2.984505366074305,False,True
yqui737732249,2022-03-05,yqui737732249,NODE-1895,DEPOT-074,AGENT-DEPOT-074-AGE-24,24,12.325461,76.632278,12.375461,76.682278,Customer 1895,75,4.8,Metropolitian ,12,7.772220444452982,False,True
wbgd483619961,2022-03-10,wbgd483619961,NODE-0767,DEPOT-072,AGENT-DEPOT-072-AGE-31,31,18.927584,72.832585,19.007584,72.912585,Customer 0767,185,4.7,Urban ,13,12.243495934752104,False,True
gmis591393410,2022-03-21,gmis591393410,NODE-3441,DEPOT-030,AGENT-DEPOT-030-AGE-23,23,21.160437,72.774209,21.190437,72.804209,Customer 3441,95,4.7,Metropolitian ,12,4.561113588992224,False,True
toks258070466,2022-03-30,toks258070466,NODE-0087,DEPOT-074,AGENT-DEPOT-074-AGE-24,24,12.325461,76.632278,12.365461,76.672278,Customer 0087,145,4.8,Metropolitian ,13,6.217834398578936,False,True
pjsv989034433,2022-04-02,pjsv989034433,NODE-2720,DEPOT-059,AGENT-DEPOT-059-AGE-32,32,12.934365,77.616155,13.014365,77.696155,Customer 2720,100,4.5,Metropolitian ,11,12.42072409404905,False,True
