order_id,order_date,customer_id,customer_node_id,depot_id,agent_id,depot_lat,depot_lon,customer_lat,customer_lon,customer_name,observed_eta_min,rating,area,node_order_count,direct_depot_customer_km,is_distance_outlier,is_routing_eligible
0x805e,2022-04-06,0x805e,NODE-3133,DEPOT-180,JAPRES01DEL01,26.90519,75.810753,27.01519,75.920753,Customer 3133,37,4.2,Metropolitian,13,16.384900933459228,False,True
0x8503,2022-03-18,0x8503,NODE-0663,DEPOT-096,VADRES14DEL02,22.311603,73.165012,22.441603,73.295012,Customer 0663,38,3.6,Metropolitian,13,19.688324335752394,False,True
0xd60c,2022-02-16,0xd60c,NODE-4178,DEPOT-417,KNPRES18DEL02,26.474133,80.3481,26.554133,80.4281,Customer 4178,44,4.5,Metropolitian,2,11.937046205544908,False,True
0x8d24,2022-03-11,0x8d24,NODE-2828,DEPOT-319,MUMRES12DEL03,19.207222,72.972281,19.267222,73.032281,Customer 2828,25,4.9,Urban,13,9.175565157006737,False,True
0x8417,2022-03-27,0x8417,NODE-0891,DEPOT-197,INDORES07DEL02,22.722634,75.886959,22.852634,76.016959,Customer 0891,31,3.5,Metropolitian,14,19.661310204458474,False,True
0x8ef5,2022-03-20,0x8ef5,NODE-1159,DEPOT-313,VADRES03DEL02,22.32,73.17,22.4,73.25,Customer 1159,36,4.9,Metropolitian,18,12.11655916281721,False,True
0x3d66,2022-03-09,0x3d66,NODE-3065,DEPOT-322,COIMBRES18DEL02,11.02091,76.940432,11.04091,76.960432,Customer 3065,36,4.8,Metropolitian,16,3.116148933802629,False,True
0xaee5,2022-03-04,0xaee5,NODE-3046,DEPOT-018,SURRES15DEL02,21.160522,72.771477,21.290522,72.901477,Customer 3046,20,4.9,nan,17,19.761706467413592,False,True
0xad94,2022-03-13,0xad94,NODE-1948,DEPOT-042,JAPRES14DEL02,26.88842,75.800689,26.93842,75.850689,Customer 1948,23,4.8,Urban,17,7.449051156906713,False,True
0x98a7,2022-03-30,0x98a7,NODE-3009,DEPOT-313,VADRES03DEL03,22.32,73.17,22.35,73.2,Customer 3009,29,4.6,nan,15,4.544085706303389,False,True
0x4190,2022-03-21,0x4190,NODE-1798,DEPOT-348,RANCHIRES19DEL01,23.333017,85.3172,23.343017,85.3272,Customer 1798,16,4.7,Metropolitian,15,1.5095756042667012,False,True
0x6b80,2022-03-08,0x6b80,NODE-1735,DEPOT-029,BANGRES17DEL02,12.972532,77.608179,13.052532,77.688179,Customer 1735,31,4.3,Metropolitian,14,12.419794286435744,False,True
0x4d01,2022-03-02,0x4d01,NODE-2763,DEPOT-114,VADRES11DEL03,22.308096,73.167753,22.398096,73.257753,Customer 2763,35,4.0,Metropolitian,16,13.631440268080546,False,True
0x7718,2022-03-21,0x7718,NODE-1519,DEPOT-227,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Customer 1519,20,4.7,Metropolitian,14,6.128757701629757,False,True
0x50c1,2022-04-05,0x50c1,NODE-0338,DEPOT-045,SURRES12DEL02,21.183434,72.814492,21.203434,72.834492,Customer 0338,34,4.2,Metropolitian,14,3.0405702571576674,False,True
0xdf07,2022-02-14,0xdf07,NODE-3791,DEPOT-041,AGRRES12DEL03,27.165108,78.015053,27.305108,78.155053,Customer 3791,23,4.7,Urban,4,20.830884959532998,False,True
0x5b2f,2022-04-01,0x5b2f,NODE-1954,DEPOT-084,RANCHIRES11DEL02,23.359194,85.325447,23.379194,85.345447,Customer 1954,19,4.7,Metropolitian,14,3.01882678715419,False,True
0x3d97,2022-03-01,0x3d97,NODE-1198,DEPOT-097,PUNERES09DEL03,18.536562,73.896485,18.566562,73.926485,Customer 1198,25,4.8,Metropolitian,13,4.596666925181527,False,True
0x567b,2022-04-02,0x567b,NODE-0473,DEPOT-242,MYSRES11DEL02,12.323225,76.630028,12.403225,76.710028,Customer 0473,36,4.5,Metropolitian,14,12.435256015114375,False,True
0x1d4b,2022-03-10,0x1d4b,NODE-1228,DEPOT-268,INDORES20DEL01,22.732225,75.874765,22.802225,75.944765,Customer 1228,19,4.5,Metropolitian,17,10.587588203123412,False,True
0xc263,2022-02-15,0xc263,NODE-4179,DEPOT-399,LUDHRES14DEL03,30.892978,75.821847,30.922978,75.851847,Customer 4179,30,4.7,Metropolitian,4,4.39541794892745,False,True
0x2618,2022-03-21,0x2618,NODE-1390,DEPOT-043,JAPRES18DEL02,26.913987,75.752891,26.933987,75.772891,Customer 1390,33,4.7,Metropolitian,16,2.9794969556315394,False,True
0x56bf,2022-03-05,0x56bf,NODE-3629,DEPOT-038,BANGRES19DEL01,12.914264,77.6784,12.924264,77.6884,Customer 3629,11,4.6,Metropolitian,12,1.5527578022548725,False,True
0xa3ca,2022-03-03,0xa3ca,NODE-3368,DEPOT-290,HYDRES09DEL03,17.431668,78.408321,17.491668,78.468321,Customer 3368,30,4.3,Metropolitian,16,9.220368460607467,False,True
0x7ba9,2022-03-29,0x7ba9,NODE-0343,DEPOT-083,BANGRES15DEL01,12.975377,77.696664,13.045377,77.766664,Customer 0343,24,4.7,Urban,14,10.867366120252033,False,True
0xd76,2022-03-08,0xd76,NODE-2670,DEPOT-293,COIMBRES01DEL02,11.016298,76.972076,11.146298,77.102076,Customer 2670,15,5.0,Metropolitian,13,20.253258047708663,False,True
0xe0e5,2022-02-17,0xe0e5,NODE-2916,DEPOT-412,KOCRES01DEL01,9.979363,76.285001,9.989363,76.295001,Customer 2916,23,4.6,Urban,4,1.560671234748265,False,True
0xa137,2022-03-29,0xa137,NODE-0107,DEPOT-038,BANGRES19DEL02,12.914264,77.6784,12.994264,77.7584,Customer 0107,31,3.1,Metropolitian,16,12.421212735966002,False,True
0xdbed,2022-02-14,0xdbed,NODE-3578,DEPOT-094,KOLRES17DEL01,22.569358,88.433452,22.639358,88.503452,Customer 3578,30,4.8,Metropolitian,4,10.593374673263735,False,True
0xc59f,2022-02-17,0xc59f,NODE-2848,DEPOT-368,KOCRES12DEL01,9.988483,76.295211,9.998483,76.305211,Customer 2848,27,4.9,Urban,3,1.5606496923639468,False,True
0x86fc,2022-03-13,0x86fc,NODE-2653,DEPOT-288,RANCHIRES05DEL02,23.355164,85.324097,23.405164,85.374097,Customer 2653,34,4.1,Metropolitian,14,7.546781220484458,False,True
0xde7a,2022-02-16,0xde7a,NODE-0001,DEPOT-001,DEHRES17DEL01,30.327968,78.046106,30.397968,78.116106,Customer 0001,12,4.6,Metropolitian,4,10.280582064621875,False,True
0x72ad,2022-03-19,0x72ad,NODE-1311,DEPOT-140,CHENRES09DEL02,13.044694,80.26147,13.094694,80.31147,Customer 1311,24,4.7,Metropolitian,13,7.761498257466441,False,True
0x2407,2022-03-29,0x2407,NODE-3146,DEPOT-091,COIMBRES17DEL01,11.026117,76.944652,11.136117,77.054652,Customer 3146,34,4.2,Urban,12,17.13737798601516,False,True
0x2f5b,2022-03-26,0x2f5b,NODE-0972,DEPOT-150,INDORES03DEL03,22.751857,75.866699,22.781857,75.896699,Customer 0972,15,5.0,Urban,17,4.53754359959467,False,True
0x48a5,2022-04-05,0x48a5,NODE-3475,DEPOT-137,MYSRES15DEL02,12.352058,76.60665,12.372058,76.62665,Customer 3475,26,4.8,Metropolitian,13,3.1088209178699793,False,True
0x51c1,2022-03-15,0x51c1,NODE-0385,DEPOT-232,MYSRES17DEL01,12.326356,76.619103,12.366356,76.659103,Customer 0385,28,5.0,Metropolitian,15,6.217824017922212,False,True
0x1fe0,2022-03-29,0x1fe0,NODE-0539,DEPOT-174,CHENRES05DEL03,13.058616,80.264151,13.148616,80.354151,Customer 0539,35,4.3,Metropolitian,18,13.969760212954796,False,True
0x4dab,2022-04-01,0x4dab,NODE-1514,DEPOT-115,CHENRES20DEL03,12.975996,80.221898,13.035996,80.281898,Customer 1514,23,4.9,Metropolitian,17,9.314965469327513,False,True
0x913c,2022-03-15,0x913c,NODE-2687,DEPOT-123,INDORES06DEL03,22.728163,75.884212,22.758163,75.914212,Customer 2687,23,4.7,Metropolitian,14,4.5379053231429145,False,True
0x238a,2022-03-10,0x238a,NODE-0633,DEPOT-078,MUMRES11DEL02,18.994237,72.825553,19.124237,72.955553,Customer 0633,42,4.5,Metropolitian,11,19.890503583967206,False,True
0x2b64,2022-03-19,0x2b64,NODE-0218,DEPOT-109,VADRES13DEL03,22.310237,73.158921,22.370237,73.218921,Customer 0218,22,4.7,Urban,16,9.088013799330469,False,True
0x66ec,2022-03-12,0x66ec,NODE-2604,DEPOT-046,MUMRES04DEL02,19.254567,72.848923,19.334567,72.928923,Customer 2604,35,3.6,Metropolitian,13,12.232070021478211,False,True
0x40fc,2022-03-25,0x40fc,NODE-0308,DEPOT-202,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Customer 0308,20,4.8,Metropolitian,18,16.852118690780628,False,True
0x914b,2022-03-24,0x914b,NODE-0057,DEPOT-051,SURRES01DEL01,21.186438,72.794115,21.226438,72.834115,Customer 0057,27,4.9,Metropolitian,16,6.080891507842322,False,True
0xd7cc,2022-02-16,0xd7cc,NODE-4117,DEPOT-330,DEHRES09DEL03,30.332735,78.054222,30.472735,78.194222,Customer 4117,33,4.3,Metropolitian,4,20.557590810035762,False,True
0x83cf,2022-03-02,0x83cf,NODE-1075,DEPOT-056,BANGRES11DEL02,12.934365,77.616155,13.064365,77.746155,Customer 1075,19,4.7,Metropolitian,14,20.182685858169084,False,True
0x3526,2022-04-06,0x3526,NODE-0433,DEPOT-063,BANGRES12DEL02,12.939496,77.625999,13.069496,77.755999,Customer 0433,49,4.4,Metropolitian,13,20.182482607604513,False,True
0x8f48,2022-03-03,0x8f48,NODE-4101,DEPOT-108,COIMBRES11DEL03,11.001753,76.986241,11.031753,77.016241,Customer 4101,29,4.8,Metropolitian,14,4.674333788013509,False,True
0x1fbf,2022-03-29,0x1fbf,NODE-0899,DEPOT-127,SURRES19DEL03,21.149669,72.772629,21.239669,72.862629,Customer 0899,47,4.7,Metropolitian,12,13.682511992314726,False,True
0x47f6,2022-03-23,0x47f6,NODE-0836,DEPOT-210,CHENRES08DEL01,13.022394,80.242439,13.092394,80.312439,Customer 0836,54,5.0,Metropolitian,14,10.866360907886408,False,True
0x62e3,2022-03-28,0x62e3,NODE-0332,DEPOT-211,INDORES010DEL03,22.75004,75.902847,22.78004,75.932847,Customer 0332,29,4.5,Urban,13,4.537571350180709,False,True
0xaaf,2022-03-13,0xaaf,NODE-0323,DEPOT-197,INDORES07DEL01,22.722634,75.886959,22.762634,75.926959,Customer 0323,24,4.7,Metropolitian,13,6.050551152462876,False,True
0xa371,2022-03-19,0xa371,NODE-3047,DEPOT-029,BANGRES17DEL03,12.972532,77.608179,13.032532,77.668179,Customer 3047,15,4.4,Metropolitian,15,9.315028811002955,False,True
0x4de3,2022-03-06,0x4de3,NODE-0545,DEPOT-091,COIMBRES17DEL01,11.026117,76.944652,11.096117,77.014652,Customer 0545,26,4.7,Metropolitian,14,10.905970180191666,False,True
0x2aac,2022-03-09,0x2aac,NODE-0365,DEPOT-223,CHENRES010DEL02,13.066762,80.251865,13.116762,80.301865,Customer 0365,28,5.0,Metropolitian,15,7.761160094160204,False,True
0xd37f,2022-02-14,0xd37f,NODE-3225,DEPOT-343,ALHRES14DEL01,25.459775,81.834841,25.529775,81.904841,Customer 3225,21,5.0,Metropolitian,3,10.485499560424321,False,True
0x3e50,2022-03-29,0x3e50,NODE-1472,DEPOT-261,INDORES16DEL02,22.744648,75.894377,22.874648,76.024377,Customer 1472,23,4.5,Metropolitian,16,19.659851482292062,False,True
0x20c5,2022-03-12,0x20c5,NODE-3771,DEPOT-206,HYDRES11DEL02,17.430448,78.418213,17.560448,78.548213,Customer 3771,26,4.6,Metropolitian,15,19.975696041451314,False,True
0x8f6f,2022-03-26,0x8f6f,NODE-0911,DEPOT-312,MUMRES18DEL02,19.1093,72.825451,19.1293,72.845451,Customer 0911,26,4.8,Metropolitian,14,3.059554247595471,False,True
0x9871,2022-03-15,0x9871,NODE-1971,DEPOT-303,HYDRES08DEL03,17.438263,78.397865,17.468263,78.427865,Customer 1971,35,4.9,Urban,16,4.610285665960067,False,True
0xcaa8,2022-02-17,0xcaa8,NODE-4180,DEPOT-264,KOLRES11DEL02,22.577821,88.400581,22.597821,88.420581,Customer 4180,11,4.8,Urban,2,3.0268459094260796,False,True
0xc41e,2022-02-18,0xc41e,NODE-4181,DEPOT-010,KOLRES15DEL01,22.552672,88.352885,22.662672,88.462885,Customer 4181,18,4.8,Urban,3,16.646545996493984,False,True
0xb54b,2022-03-16,0xb54b,NODE-2261,DEPOT-020,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Customer 2261,34,4.7,Metropolitian,15,12.257687886802879,False,True
0xd74f,2022-02-14,0xd74f,NODE-3324,DEPOT-128,KNPRES16DEL02,26.482581,80.315628,26.562581,80.395628,Customer 3324,10,4.7,Urban,3,11.936655706668688,False,True
0x3820,2022-04-06,0x3820,NODE-3391,DEPOT-241,HYDRES07DEL03,17.424114,78.347554,17.514114,78.437554,Customer 3391,42,5.0,Metropolitian,12,13.830282747997192,False,True
0x6c48,2022-03-03,0x6c48,NODE-1883,DEPOT-120,MUMRES06DEL01,19.055831,72.833984,19.095831,72.873984,Customer 1883,21,4.6,Urban,16,6.1198667120156145,False,True
0xcd49,2022-02-18,0xcd49,NODE-1200,DEPOT-305,KNPRES11DEL02,26.474986,80.342796,26.554986,80.422796,Customer 1200,38,3.8,Metropolitian,4,11.937006781135741,False,True
0x87b0,2022-03-30,0x87b0,NODE-1921,DEPOT-225,HYDRES01DEL01,17.410371,78.437225,17.420371,78.447225,Customer 1921,26,4.7,Metropolitian,14,1.53691398960797,False,True
0x254c,2022-03-31,0x254c,NODE-1814,DEPOT-292,JAPRES12DEL02,26.902908,75.792934,27.032908,75.922934,Customer 1814,26,4.9,Metropolitian,13,19.363385329656776,False,True
0xba18,2022-03-29,0xba18,NODE-2043,DEPOT-044,MYSRES04DEL01,12.3085,76.665808,12.4185,76.775808,Customer 2043,27,4.7,Metropolitian,16,17.098467518755893,False,True
0x47a2,2022-03-02,0x47a2,NODE-0875,DEPOT-145,VADRES05DEL01,22.310526,73.170937,22.380526,73.240937,Customer 0875,23,4.6,Metropolitian,15,10.602497166339631,False,True
0x4a87,2022-03-13,0x4a87,NODE-0777,DEPOT-099,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,Customer 0777,21,4.9,Metropolitian,14,6.128684140033282,False,True
0x8b88,2022-03-01,0x8b88,NODE-3042,DEPOT-088,JAPRES17DEL01,26.892312,75.806896,26.932312,75.846896,Customer 3042,37,5.0,Urban,15,5.959266895919677,False,True
0xcf87,2022-02-11,0xcf87,NODE-4182,DEPOT-222,AGRRES01DEL02,27.161661,78.011544,27.211661,78.061544,Customer 4182,18,4.6,Metropolitian,3,7.441031749342314,False,True
0x99eb,2022-03-12,0x99eb,NODE-2453,DEPOT-181,HYDRES010DEL02,17.428294,78.404423,17.508294,78.484423,Customer 2453,46,4.6,Metropolitian,16,12.29361121840287,False,True
0xc378,2022-02-18,0xc378,NODE-0311,DEPOT-010,KOLRES15DEL03,22.552672,88.352885,22.642672,88.442885,Customer 0311,36,4.7,Metropolitian,4,13.620357163029357,False,True
0x4a22,2022-04-06,0x4a22,NODE-0980,DEPOT-152,HYDRES20DEL01,17.483216,78.552111,17.553216,78.622111,Customer 0980,49,4.4,Metropolitian,14,10.7555029596215,False,True
0x7488,2022-03-20,0x7488,NODE-0748,DEPOT-257,PUNERES15DEL03,18.636215,73.751081,18.726215,73.841081,Customer 0748,23,4.6,Metropolitian,13,13.785027203355993,False,True
0x8ba8,2022-03-13,0x8ba8,NODE-1174,DEPOT-154,COIMBRES15DEL01,11.006686,76.951736,11.046686,76.991736,Customer 1174,22,4.8,Urban,15,6.232341754608859,False,True
0xb30a,2022-04-01,0xb30a,NODE-2322,DEPOT-008,PUNERES20DEL02,18.592718,73.773572,18.612718,73.793572,Customer 2322,11,4.8,Metropolitian,15,3.0640094555094217,False,True
0x73ff,2022-04-04,0x73ff,NODE-0628,DEPOT-166,VADRES01DEL02,22.307898,73.167788,22.437898,73.297788,Customer 0628,11,4.7,Metropolitian,16,19.688565914789702,False,True
0x2e60,2022-03-05,0x2e60,NODE-0776,DEPOT-068,JAPRES15DEL02,26.891191,75.802083,26.911191,75.822083,Customer 0776,18,4.9,Urban,15,2.979763497462109,False,True
0x47fa,2022-03-09,0x47fa,NODE-3074,DEPOT-015,MUMRES02DEL01,19.221315,72.862381,19.231315,72.872381,Customer 3074,15,5.0,Metropolitian,14,1.5293087736834534,False,True
0x9fae,2022-04-01,0x9fae,NODE-1807,DEPOT-299,BANGRES18DEL02,12.913041,77.683237,12.963041,77.733237,Customer 1807,19,4.8,Metropolitian,13,7.7635043374686274,False,True
0xd688,2022-02-13,0xd688,NODE-3167,DEPOT-419,KOCRES07DEL03,9.985697,76.281128,10.045697,76.341128,Customer 3167,25,4.9,Metropolitian,4,9.363582612380203,False,True
0xbd7e,2022-03-24,0xbd7e,NODE-0576,DEPOT-136,BANGRES01DEL02,12.933284,77.615428,12.983284,77.665428,Customer 0576,26,4.8,Metropolitian,16,7.7631971453288875,False,True
0xa4e9,2022-03-19,0xa4e9,NODE-2282,DEPOT-136,BANGRES01DEL01,12.933284,77.615428,12.943284,77.625428,Customer 2282,18,4.7,Metropolitian,14,1.5527001583674398,False,True
0xadf,2022-03-08,0xadf,NODE-3407,DEPOT-068,JAPRES15DEL03,26.891191,75.802083,27.031191,75.942083,Customer 3407,35,4.1,Metropolitian,12,20.853426491969202,False,True
0x8426,2022-03-15,0x8426,NODE-2319,DEPOT-051,SURRES01DEL03,21.186438,72.794115,21.216438,72.824115,Customer 2319,23,5.0,Metropolitian,16,4.560740459631507,False,True
0xaffe,2022-03-11,0xaffe,NODE-0338,DEPOT-045,SURRES12DEL02,21.183434,72.814492,21.203434,72.834492,Customer 0338,24,4.6,Metropolitian,14,3.0405702571576674,False,True
0x916e,2022-04-05,0x916e,NODE-2988,DEPOT-079,MYSRES12DEL01,12.284747,76.625861,12.294747,76.635861,Customer 2988,34,4.8,Metropolitian,16,1.554619810773694,False,True
0x9e6b,2022-03-25,0x9e6b,NODE-1573,DEPOT-378,COIMBRES08DEL02,11.001852,76.976268,11.131852,77.106268,Customer 1573,39,4.3,Metropolitian,15,20.253748386838097,False,True
0xa59e,2022-04-06,0xa59e,NODE-0803,DEPOT-171,INDORES18DEL01,22.753839,75.897429,22.823839,75.967429,Customer 0803,31,4.7,Urban,13,10.586817607222981,False,True
0x801b,2022-03-11,0x801b,NODE-2347,DEPOT-063,BANGRES12DEL03,12.939496,77.625999,12.999496,77.685999,Customer 2347,24,4.8,Urban,15,9.31563208704705,False,True
0x193e,2022-03-07,0x193e,NODE-1282,DEPOT-016,CHENRES01DEL03,13.005801,80.250744,13.065801,80.310744,Customer 1282,21,4.9,Metropolitian,16,9.314419797615273,False,True
0xcbd9,2022-02-18,0xcbd9,NODE-3504,DEPOT-406,KOLRES09DEL01,22.515082,88.36783,22.625082,88.47783,Customer 3504,16,4.9,Urban,2,16.648636987261938,False,True
0x1ac4,2022-03-18,0x1ac4,NODE-1114,DEPOT-104,BANGRES04DEL01,12.98041,77.640489,13.09041,77.750489,Customer 1114,34,4.9,Metropolitian,16,17.07644834661623,False,True
0x439c,2022-03-13,0x439c,NODE-3489,DEPOT-083,BANGRES15DEL03,12.975377,77.696664,13.005377,77.726664,Customer 3489,16,4.9,Metropolitian,13,4.6576255671472415,False,True
0x1239,2022-04-04,0x1239,NODE-0394,DEPOT-109,VADRES13DEL01,22.310237,73.158921,22.420237,73.268921,Customer 0394,38,4.8,Urban,14,16.659979129063025,False,True
0xd405,2022-02-15,0xd405,NODE-2099,DEPOT-199,KOLRES03DEL01,22.526461,88.364453,22.566461,88.404453,Customer 2099,34,4.3,Metropolitian,4,6.0545276744805365,False,True
0xa236,2022-03-25,0xa236,NODE-2398,DEPOT-288,RANCHIRES05DEL03,23.355164,85.324097,23.445164,85.414097,Customer 2398,42,4.6,Metropolitian,13,13.583267699065033,False,True
0x9d3a,2022-03-02,0x9d3a,NODE-3596,DEPOT-027,SURRES08DEL02,21.173343,72.792731,21.303343,72.922731,Customer 3596,20,4.7,Metropolitian,14,19.760907746586085,False,True
0xcc7,2022-04-02,0xcc7,NODE-1492,DEPOT-237,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Customer 1492,18,4.7,Metropolitian,14,10.72465156807538,False,True
0x74fd,2022-03-21,0x74fd,NODE-1377,DEPOT-229,COIMBRES05DEL01,11.022169,76.999594,11.062169,77.039594,Customer 1377,26,4.6,Metropolitian,15,6.232180611484166,False,True
0x41e9,2022-03-31,0x41e9,NODE-0126,DEPOT-021,COIMBRES02DEL01,11.022477,76.995667,11.132477,77.105667,Customer 0126,31,4.6,Metropolitian,18,17.137482577838597,False,True
0x3806,2022-03-08,0x3806,NODE-1523,DEPOT-006,MUMRES15DEL02,19.176269,72.836721,19.306269,72.966721,Customer 1523,10,4.8,Urban,13,19.880157869977552,False,True
0x5f07,2022-03-24,0x5f07,NODE-1664,DEPOT-159,CHENRES14DEL01,13.026279,80.174568,13.066279,80.214568,Customer 1664,37,4.9,Metropolitian,15,6.209485214483087,False,True
0xaff5,2022-03-25,0xaff5,NODE-0704,DEPOT-244,JAPRES05DEL03,26.905287,75.794592,27.045287,75.934592,Customer 0704,34,4.7,Metropolitian,16,20.85227088046227,False,True
0x26ef,2022-03-06,0x26ef,NODE-2850,DEPOT-050,SURRES11DEL01,21.157735,72.768778,21.267735,72.878778,Customer 2850,32,3.8,Urban,16,16.72211837577326,False,True
0xd772,2022-02-13,0xd772,NODE-2567,DEPOT-284,AGRRES04DEL02,27.195928,77.998092,27.215928,78.018092,Customer 2567,24,4.6,Metropolitian,3,2.976185616575918,False,True
0x6439,2022-03-20,0x6439,NODE-2275,DEPOT-247,INDORES01DEL01,22.695207,75.866059,22.805207,75.976059,Customer 2275,40,4.8,Metropolitian,13,16.63859018321037,False,True
0xe12a,2022-02-12,0xe12a,NODE-3835,DEPOT-370,DEHRES16DEL01,30.342509,78.061187,30.452509,78.171187,Customer 3835,25,4.7,Metropolitian,4,16.15276300944043,False,True
0xab36,2022-03-06,0xab36,NODE-1870,DEPOT-228,VADRES010DEL02,22.310329,73.169083,22.390329,73.249083,Customer 1870,44,4.4,Metropolitian,14,12.116946920849994,False,True
0xdb6d,2022-02-17,0xdb6d,NODE-3297,DEPOT-183,KNPRES12DEL02,26.492106,80.327797,26.542106,80.377797,Customer 3297,18,4.8,Metropolitian,3,7.46056831549194,False,True
0x3aa4,2022-03-17,0x3aa4,NODE-2481,DEPOT-313,VADRES03DEL01,22.32,73.17,22.33,73.18,Customer 2481,25,4.0,Urban,15,1.5147453171152914,False,True
0xa72b,2022-03-02,0xa72b,NODE-0340,DEPOT-122,RANCHIRES18DEL02,23.351489,85.324253,23.431489,85.404253,Customer 0340,22,4.9,Urban,15,12.074377562049362,False,True
0x614c,2022-03-26,0x614c,NODE-0445,DEPOT-246,HYDRES15DEL02,17.45971,78.368855,17.50971,78.418855,Customer 0445,28,5.0,Urban,14,7.683177078354373,False,True
0x9465,2022-03-20,0x9465,NODE-0299,DEPOT-082,SURRES05DEL01,21.175104,72.804342,21.245104,72.874342,Customer 0299,34,4.1,Metropolitian,12,10.641436955070953,False,True
0x6a05,2022-03-09,0x6a05,NODE-0986,DEPOT-064,HYDRES05DEL02,17.433809,78.386744,17.483809,78.436744,Customer 0986,16,4.5,Metropolitian,12,7.68369791028496,False,True
0xaea2,2022-03-06,0xaea2,NODE-2273,DEPOT-209,JAPRES20DEL02,26.956431,75.776649,27.036431,75.856649,Customer 2273,43,4.8,Metropolitian,17,11.914594077317577,False,True
0x8b7d,2022-04-06,0x8b7d,NODE-3385,DEPOT-018,SURRES15DEL01,21.160522,72.771477,21.270522,72.881477,Customer 3385,42,4.6,Metropolitian,12,16.72197157113495,False,True
0x75ee,2022-03-19,0x75ee,NODE-3624,DEPOT-117,JAPRES08DEL03,26.910262,75.783013,26.970262,75.843013,Customer 3624,29,4.5,Urban,12,8.937919334801594,False,True
0x3451,2022-03-08,0x3451,NODE-0592,DEPOT-040,COIMBRES07DEL02,10.96185,76.971082,11.04185,77.051082,Customer 0592,30,4.7,Metropolitian,14,12.465199139446781,False,True
0xb810,2022-03-25,0xb810,NODE-1696,DEPOT-281,CHENRES13DEL01,13.027018,80.254791,13.097018,80.324791,Customer 1696,36,4.0,Metropolitian,14,10.866261860714015,False,True
0x1161,2022-03-20,0x1161,NODE-1111,DEPOT-126,SURRES18DEL02,21.149834,72.778666,21.279834,72.908666,Customer 1111,30,4.7,Urban,16,19.76237198367898,False,True
0x1aec,2022-03-26,0x1aec,NODE-1954,DEPOT-084,RANCHIRES11DEL02,23.359194,85.325447,23.379194,85.345447,Customer 1954,16,4.8,Metropolitian,14,3.01882678715419,False,True
0xb2cd,2022-03-31,0xb2cd,NODE-1397,DEPOT-068,JAPRES15DEL02,26.891191,75.802083,26.971191,75.882083,Customer 1397,46,4.2,Metropolitian,12,11.917649947586655,False,True
0x302b,2022-03-16,0x302b,NODE-0133,DEPOT-093,RANCHIRES04DEL02,23.359033,85.325347,23.439033,85.405347,Customer 0133,39,3.6,Metropolitian,14,12.074063090452917,False,True
0xbb01,2022-03-15,0xbb01,NODE-2529,DEPOT-303,HYDRES08DEL02,17.438263,78.397865,17.488263,78.447865,Customer 2529,33,4.6,Urban,15,7.683608397233649,False,True
0x583b,2022-03-18,0x583b,NODE-1858,DEPOT-129,JAPRES09DEL03,26.911378,75.789034,27.001378,75.879034,Customer 1858,26,4.8,Metropolitian,15,13.406029476290724,False,True
0xbd9b,2022-03-08,0xbd9b,NODE-0020,DEPOT-020,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,Customer 0020,13,4.6,Metropolitian,12,16.85361872985359,False,True
0x4349,2022-03-04,0x4349,NODE-1892,DEPOT-104,BANGRES04DEL03,12.98041,77.640489,13.07041,77.730489,Customer 1892,36,4.7,Metropolitian,11,13.97191478756942,False,True
0x1fcd,2022-03-27,0x1fcd,NODE-3698,DEPOT-281,CHENRES13DEL02,13.027018,80.254791,13.157018,80.384791,Customer 3698,37,4.9,Metropolitian,13,20.17900385808542,False,True
0x5596,2022-03-30,0x5596,NODE-0022,DEPOT-022,SURRES16DEL02,21.160437,72.774209,21.210437,72.824209,Customer 0022,18,4.7,Urban,15,7.601616771071091,False,True
0x49f6,2022-03-23,0x49f6,NODE-0553,DEPOT-202,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Customer 0553,23,4.7,Metropolitian,14,19.915585713443292,False,True
0x8585,2022-03-26,0x8585,NODE-2494,DEPOT-209,JAPRES20DEL03,26.956431,75.776649,27.016431,75.836649,Customer 2494,22,4.0,Metropolitian,14,8.936297424957562,False,True
0x7d42,2022-03-08,0x7d42,NODE-0745,DEPOT-071,COIMBRES19DEL01,11.022298,76.998349,11.092298,77.068349,Customer 0745,22,4.8,Metropolitian,11,10.906039889040942,False,True
0x65ac,2022-03-28,0x65ac,NODE-3482,DEPOT-145,VADRES05DEL01,22.310526,73.170937,22.350526,73.210937,Customer 3482,28,4.7,Metropolitian,10,6.058870515565882,False,True
0x4133,2022-03-21,0x4133,NODE-2563,DEPOT-266,VADRES19DEL01,22.311844,73.165081,22.321844,73.175081,Customer 2563,21,4.7,Urban,14,1.5147861398649296,False,True
0xbbe2,2022-03-24,0xbbe2,NODE-2839,DEPOT-067,INDORES12DEL03,22.74806,75.8934,22.80806,75.9534,Customer 2839,31,4.0,Metropolitian,15,9.074744674241003,False,True
